prompt,seed,width,height,sampler,cfgs,steps,filename,negative_prompt,sd_model_name,sd_model_hash
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, night, moonlight, barn,

((solo: 2.5)), 1boy, ((human male)), ((no tail male, tailless human male)), pale male, shaggy brown hair human male, short hair human male, ((faceless male: 1.7)), ((very short male)), tiny male, ((petite male: 1.5)),

dynamic view, dynamic angle, dynamic shot, rear view, view from behind, pov, high angle,

facedown, covered in cum, excessive cum, cum everywhere, sweat, tired, cum leaking from asshole, cum on body,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>,",1675546149,1216,1216,DPM++ 2M,7,30,00000-1675546149.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, 2 people,",prefectIllustriousXL_40,462cf8610a
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, night, moonlight, barn,

((solo: 2.5)), 1boy, ((human male)), ((no tail male, tailless human male)), pale male, shaggy brown hair human male, short hair human male, ((faceless male: 1.7)), ((very short male)), tiny male, ((petite male: 1.5)),

dynamic view, dynamic angle, dynamic shot, rear view, view from behind, high angle, side view,

facedown, covered in cum, excessive cum, cum everywhere, sweat, tired, cum leaking from asshole, cum on body,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>,",2453996201,1216,1216,DPM++ 2M,7,30,00001-2453996201.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, 2 people,",prefectIllustriousXL_40,462cf8610a
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, night, moonlight, barn,

((solo: 2.5)), 1boy, ((human male)), ((no tail male, tailless human male)), pale male, shaggy brown hair human male, short hair human male, ((faceless male: 1.7)), ((very short male)), tiny male, ((petite male: 1.5)),

dynamic view, dynamic angle, dynamic shot, rear view, view from behind, high angle, side view,

facedown, covered in cum, excessive cum, cum everywhere, sweat, tired, cum leaking from asshole, cum on body,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>,",2453996203,1216,1216,DPM++ 2M,7,30,00002-2453996203.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, 2 people,",prefectIllustriousXL_40,462cf8610a
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, night, moonlight, barn,

((solo: 2.5)), 1boy, ((human male)), ((no tail male, tailless human male)), pale male, shaggy brown hair human male, short hair human male, ((faceless male: 1.7)), ((very short male)), tiny male, ((petite male: 1.5)),

dynamic view, dynamic angle, dynamic shot, rear view, view from behind, high angle, side view,

facedown, covered in cum, excessive cum, cum everywhere, sweat, tired, cum leaking from asshole, cum on body,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>,",2453996205,1216,1216,DPM++ 2M,7,30,00003-2453996205.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, 2 people,",prefectIllustriousXL_40,462cf8610a
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, night, moonlight, barn,

((solo: 2.5)), 1boy, ((human male)), ((no tail male, tailless human male)), pale male, shaggy brown hair human male, short hair human male, ((faceless male: 1.7)), ((very short male)), tiny male, ((petite male: 1.5)),

dynamic view, dynamic angle, dynamic shot, rear view, view from behind, high angle, side view,

facedown, covered in cum, excessive cum, cum everywhere, sweat, tired, cum leaking from asshole, cum on body,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>,",2453996206,1216,1216,DPM++ 2M,7,30,00004-2453996206.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, 2 people,",prefectIllustriousXL_40,462cf8610a
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, night, moonlight, barn,

((solo: 2.5)), 1boy, ((human male)), ((no tail male, tailless human male)), pale male, shaggy brown hair human male, short hair human male, ((faceless male: 1.7)), ((very short male)), tiny male, ((petite male: 1.5)),

dynamic view, dynamic angle, dynamic shot, rear view, view from behind, high angle, side view,

facedown, covered in cum, excessive cum, cum everywhere, sweat, tired, cum leaking from asshole, cum on body,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>,",2453996211,1216,1216,DPM++ 2M,7,30,00005-2453996211.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, 2 people,",prefectIllustriousXL_40,462cf8610a
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, night, moonlight, barn,

((solo: 2.5)), 1boy, ((human male)), ((no tail male, tailless human male)), pale male, shaggy brown hair human male, short hair human male, ((faceless male: 1.7)), ((very short male)), tiny male, ((petite male: 1.5)),

dynamic view, dynamic angle, dynamic shot, rear view, view from behind, high angle, side view,

facedown, covered in cum, excessive cum, cum everywhere, sweat, tired, cum leaking from asshole, cum on body,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>,",2453996212,1216,1216,DPM++ 2M,7,30,00006-2453996212.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, 2 people,",prefectIllustriousXL_40,462cf8610a
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, night, moonlight, barn,

((solo: 2.5)), 1boy, ((human male)), ((no tail male, tailless human male)), pale male, shaggy brown hair human male, short hair human male, ((faceless male: 1.7)), ((very short male)), tiny male, ((petite male: 1.5)),

dynamic view, dynamic angle, dynamic shot, rear view, view from behind, high angle, side view,

facedown, covered in cum, excessive cum, cum everywhere, sweat, tired, cum leaking from asshole, cum on body,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>,",2453996213,1216,1216,DPM++ 2M,7,30,00007-2453996213.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, 2 people,",prefectIllustriousXL_40,462cf8610a
