prompt,seed,width,height,sampler,cfgs,steps,filename,negative_prompt,sd_model_name,sd_model_hash
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, barn, night, moonlight,

solo, 1girl, ((rabbit girl)), anthro, ((furry: 1.4)), furry girl, long eyelashes, furry rabbit girl, sexy, ((big eyes: 1.3)), bunny eyes, bunny pupils, blue eyes, ((mouth open: 1.3)), ((happy: 1.3)), bunny ears, ((white bunny fur: 1.3)), ((bunny face: 1.3)), huge lips, full lips, thick lips, bolted on lips, bimbo lips, blonde hair, hair parted down the middle, long hair, straight hair, tired, blushing, mouth open, tongue out,

big breasts, perky breasts, gigantic ass, bubble butt, tiny waist, microwaist, ribs visible, wide hips, muscular girl, toned body, toned abs, skinny, curvy, pregnant belly, holding pregnant belly,

naked, nude,

hyper long futanari penis, gigantic futanari penis, small futanari testicles, veiny futanari penis, thin futanari penis, equine penis,

dynamic view, dynamic angle, dynamic shot, looking down at viewer, front view, low angle,

standing,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>, <lora:Penis Size Slider - Illustrious - Futa_alpha1.0_rank4_noxattn_last:1.4>",2334443856,1216,1216,DPM++ 2M,7,30,00000-2334443856.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, dark penis, dark testicles,",prefectIllustriousXL_40,462cf8610a
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, barn, night, moonlight,

solo, 1girl, ((rabbit girl)), anthro, ((furry: 1.4)), furry girl, long eyelashes, furry rabbit girl, sexy, ((big eyes: 1.3)), bunny eyes, bunny pupils, blue eyes, ((mouth open: 1.3)), ((happy: 1.3)), bunny ears, ((white bunny fur: 1.3)), ((bunny face: 1.3)), huge lips, full lips, thick lips, bolted on lips, bimbo lips, blonde hair, hair parted down the middle, long hair, straight hair, tired, blushing, mouth open, tongue out,

big breasts, perky breasts, gigantic ass, bubble butt, tiny waist, microwaist, ribs visible, wide hips, muscular girl, toned body, toned abs, skinny, curvy, pregnant belly, holding pregnant belly,

naked, nude,

hyper long futanari penis, gigantic futanari penis, small futanari testicles, veiny futanari penis, thin futanari penis, equine penis,

dynamic view, dynamic angle, dynamic shot, looking down at viewer, front view, low angle,

standing,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>, <lora:Penis Size Slider - Illustrious - Futa_alpha1.0_rank4_noxattn_last:1.4>",636990682,1216,1216,DPM++ 2M,7,30,00001-636990682.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, dark penis, dark testicles,",prefectIllustriousXL_40,462cf8610a
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, barn, night, moonlight,

solo, 1girl, ((rabbit girl)), anthro, ((furry: 1.4)), furry girl, long eyelashes, furry rabbit girl, sexy, ((big eyes: 1.3)), bunny eyes, bunny pupils, blue eyes, ((mouth open: 1.3)), ((happy: 1.3)), bunny ears, ((white bunny fur: 1.3)), ((bunny face: 1.3)), huge lips, full lips, thick lips, bolted on lips, bimbo lips, blonde hair, hair parted down the middle, long hair, straight hair, tired, blushing, mouth open, tongue out,

big breasts, perky breasts, gigantic ass, bubble butt, tiny waist, microwaist, ribs visible, wide hips, muscular girl, toned body, toned abs, skinny, curvy, pregnant belly, holding pregnant belly,

naked, nude,

hyper long futanari penis, gigantic futanari penis, small futanari testicles, veiny futanari penis, thin futanari penis, equine penis,

dynamic view, dynamic angle, dynamic shot, looking down at viewer, front view, low angle,

standing,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>, <lora:Penis Size Slider - Illustrious - Futa_alpha1.0_rank4_noxattn_last:1.4>",636990683,1216,1216,DPM++ 2M,7,30,00002-636990683.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, dark penis, dark testicles,",prefectIllustriousXL_40,462cf8610a
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, barn, night, moonlight,

solo, 1girl, ((rabbit girl)), anthro, ((furry: 1.4)), furry girl, long eyelashes, furry rabbit girl, sexy, ((big eyes: 1.3)), bunny eyes, bunny pupils, blue eyes, ((mouth open: 1.3)), ((happy: 1.3)), bunny ears, ((white bunny fur: 1.3)), ((bunny face: 1.3)), huge lips, full lips, thick lips, bolted on lips, bimbo lips, blonde hair, hair parted down the middle, long hair, straight hair, tired, blushing, mouth open, tongue out,

big breasts, perky breasts, gigantic ass, bubble butt, tiny waist, microwaist, ribs visible, wide hips, muscular girl, toned body, toned abs, skinny, curvy, pregnant belly, holding pregnant belly,

naked, nude,

hyper long futanari penis, gigantic futanari penis, small futanari testicles, veiny futanari penis, thin futanari penis, equine penis,

dynamic view, dynamic angle, dynamic shot, looking down at viewer, front view, low angle,

standing,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>, <lora:Penis Size Slider - Illustrious - Futa_alpha1.0_rank4_noxattn_last:1.4>",636990687,1216,1216,DPM++ 2M,7,30,00003-636990687.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, dark penis, dark testicles,",prefectIllustriousXL_40,462cf8610a
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, barn, night, moonlight,

solo, 1girl, ((rabbit girl)), anthro, ((furry: 1.4)), furry girl, long eyelashes, furry rabbit girl, sexy, ((big eyes: 1.3)), bunny eyes, bunny pupils, blue eyes, ((mouth open: 1.3)), ((happy: 1.3)), bunny ears, ((white bunny fur: 1.3)), ((bunny face: 1.3)), huge lips, full lips, thick lips, bolted on lips, bimbo lips, blonde hair, hair parted down the middle, long hair, straight hair, tired, blushing, mouth open, tongue out,

big breasts, perky breasts, gigantic ass, bubble butt, tiny waist, microwaist, ribs visible, wide hips, muscular girl, toned body, toned abs, skinny, curvy, pregnant belly, holding pregnant belly,

naked, nude,

hyper long futanari penis, gigantic futanari penis, small futanari testicles, veiny futanari penis, thin futanari penis, equine penis,

dynamic view, dynamic angle, dynamic shot, looking down at viewer, front view, low angle,

standing,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>, <lora:Penis Size Slider - Illustrious - Futa_alpha1.0_rank4_noxattn_last:1.4>",636990694,1216,1216,DPM++ 2M,7,30,00004-636990694.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, dark penis, dark testicles,",prefectIllustriousXL_40,462cf8610a
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, barn, night, moonlight,

solo, 1girl, ((rabbit girl)), anthro, ((furry: 1.4)), furry girl, long eyelashes, furry rabbit girl, sexy, ((big eyes: 1.3)), bunny eyes, bunny pupils, blue eyes, ((mouth open: 1.3)), ((happy: 1.3)), bunny ears, ((white bunny fur: 1.3)), ((bunny face: 1.3)), huge lips, full lips, thick lips, bolted on lips, bimbo lips, blonde hair, hair parted down the middle, long hair, straight hair, tired, blushing, mouth open, tongue out,

big breasts, perky breasts, gigantic ass, bubble butt, tiny waist, microwaist, ribs visible, wide hips, muscular girl, toned body, toned abs, skinny, curvy, pregnant belly, holding pregnant belly,

naked, nude,

hyper long futanari penis, gigantic futanari penis, small futanari testicles, veiny futanari penis, thin futanari penis, equine penis,

dynamic view, dynamic angle, dynamic shot, looking down at viewer, front view, low angle,

standing,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>, <lora:Penis Size Slider - Illustrious - Futa_alpha1.0_rank4_noxattn_last:1.4>",636990696,1216,1216,DPM++ 2M,7,30,00005-636990696.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, dark penis, dark testicles,",prefectIllustriousXL_40,462cf8610a
"realism of the digital picture,depth of field,foreshortening,cinematic lighting,cinematic compositon,detailed lips,detailed eyes,(EyesHD:1.2),(4k,8k,Ultra HD),masterpiece,best quality,ultra-detailed,very aesthetic,sharp focus,depth of field,ray tracing,best lighting, cinematic,beautiful face,beautiful eyes,soft lighting,absolutely eye-catching, (thick outlines, thick contours),

outdoors, farm, barn, night, moonlight,

solo, 1girl, ((rabbit girl)), anthro, ((furry: 1.4)), furry girl, long eyelashes, furry rabbit girl, sexy, ((big eyes: 1.3)), bunny eyes, bunny pupils, blue eyes, ((mouth open: 1.3)), ((happy: 1.3)), bunny ears, ((white bunny fur: 1.3)), ((bunny face: 1.3)), huge lips, full lips, thick lips, bolted on lips, bimbo lips, blonde hair, hair parted down the middle, long hair, straight hair, tired, blushing, mouth open, tongue out,

big breasts, perky breasts, gigantic ass, bubble butt, tiny waist, microwaist, ribs visible, wide hips, muscular girl, toned body, toned abs, skinny, curvy, pregnant belly, holding pregnant belly,

naked, nude,

hyper long futanari penis, gigantic futanari penis, small futanari testicles, veiny futanari penis, thin futanari penis, equine penis,

dynamic view, dynamic angle, dynamic shot, looking down at viewer, front view, low angle,

standing,

<lora:69yottea_illu_v2:.39>, <lora:WSSKX_WAI:.3>, <lora:748cm_illu:0.4>,7481llu, <lora:ppw_v8_Illuv2stable_128:0.5>,69yotte4_illu, lora:ATRex_style:.45>, <lora:Libidos_Style__IllustriousPony:.3>, <lora:Bolted_On_Lips_v4:.4>, <lora:gideon_IL:.18>, <lora:Vikings_Gideon_Lora:.18>, <lora:Penis Size Slider - Illustrious - Futa_alpha1.0_rank4_noxattn_last:1.4>",636990699,1216,1216,DPM++ 2M,7,30,00006-636990699.png,"bad quality,worst quality,worst detail,sketch,censor,artist name,signature, watermark, patreon username, purple eyes, thigh tattoo, leg tattoo, tattoos, loli, underage, high heels, heels, shoes, earring, low angle, high angle, white fur, cum, precum, wet, penis tongue, white hair, white face, white markings, breasts pov, female pov, futanari pov, pubic hair, gloves, muscular male, white fur, yellow sclera, blue eyes, dark penis, dark testicles,",prefectIllustriousXL_40,462cf8610a
